date,description,amount,category,source_dataset,description_clean,date_month,date_day_of_week
2018-02-14,State Farm,113.32,Bills & Utilities,aug_personal_transactions_with_UserId.csv,state farm,2,Wednesday
2018-02-15,Amazon,79.39,Coffee Shops,aug_personal_transactions_with_UserId.csv,amazon,2,Thursday
2018-02-15,American Tavern,10.0,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,2,Thursday
2018-02-15,Biweekly Paycheck,142.12,Shopping,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Thursday
2018-02-15,Biweekly Paycheck,160.79,Groceries,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Thursday
2018-02-15,Biweekly Paycheck,9.09,Home Improvement,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Thursday
2018-02-15,Credit Card Payment,51.69,Bills & Utilities,aug_personal_transactions_with_UserId.csv,credit card payment,2,Thursday
2018-02-15,Grocery Store,116.15,Gas & Fuel,aug_personal_transactions_with_UserId.csv,grocery store,2,Thursday
2018-02-15,Internet Service Provider,44.67,Bills & Utilities,aug_personal_transactions_with_UserId.csv,internet service provider,2,Thursday
2018-02-15,Power Company,60.0,Bills & Utilities,aug_personal_transactions_with_UserId.csv,power company,2,Thursday
2018-02-15,QuikTrip,177.64,Groceries,aug_personal_transactions_with_UserId.csv,quiktrip,2,Thursday
2018-02-15,Seafood Restaurant,118.84,Coffee Shops,aug_personal_transactions_with_UserId.csv,seafood restaurant,2,Thursday
2018-02-15,Spotify,108.57,Shopping,aug_personal_transactions_with_UserId.csv,spotify,2,Thursday
2018-02-15,Spotify,28.63,Credit Card Payment,aug_personal_transactions_with_UserId.csv,spotify,2,Thursday
2018-02-15,Starbucks,160.9,Restaurants,aug_personal_transactions_with_UserId.csv,starbucks,2,Thursday
2018-02-15,Starbucks,77.41,Restaurants,aug_personal_transactions_with_UserId.csv,starbucks,2,Thursday
2018-02-16,Biweekly Paycheck,2000.0,Paycheck,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Friday
2018-02-16,Brunch Restaurant,8.0,Restaurants,aug_personal_transactions_with_UserId.csv,brunch restaurant,2,Friday
2018-02-16,City Water Charges,35.0,Bills & Utilities,aug_personal_transactions_with_UserId.csv,city water charges,2,Friday
2018-02-16,Gas Company,57.95,Paycheck,aug_personal_transactions_with_UserId.csv,gas company,2,Friday
2018-02-16,Phone Company,171.89,Coffee Shops,aug_personal_transactions_with_UserId.csv,phone company,2,Friday
2018-02-16,Phone Company,112.38,Credit Card Payment,aug_personal_transactions_with_UserId.csv,phone company,2,Friday
2018-02-16,Power Company,35.1,Haircut,aug_personal_transactions_with_UserId.csv,power company,2,Friday
2018-02-16,Spotify,94.01,Restaurants,aug_personal_transactions_with_UserId.csv,spotify,2,Friday
2018-02-16,State Farm,199.92,Movies & Dvds,aug_personal_transactions_with_UserId.csv,state farm,2,Friday
2018-02-16,State Farm,141.18,Gas & Fuel,aug_personal_transactions_with_UserId.csv,state farm,2,Friday
2018-02-16,Thai Restaurant,56.82,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,thai restaurant,2,Friday
2018-02-17,Barbershop,137.11,Credit Card Payment,aug_personal_transactions_with_UserId.csv,barbershop,2,Saturday
2018-02-17,Brewing Company,127.29,Restaurants,aug_personal_transactions_with_UserId.csv,brewing company,2,Saturday
2018-02-17,City Water Charges,147.24,Coffee Shops,aug_personal_transactions_with_UserId.csv,city water charges,2,Saturday
2018-02-17,Grocery Store,97.44,Bills & Utilities,aug_personal_transactions_with_UserId.csv,grocery store,2,Saturday
2018-02-17,Phone Company,120.8,Electronics & Software,aug_personal_transactions_with_UserId.csv,phone company,2,Saturday
2018-02-17,Power Company,30.58,Restaurants,aug_personal_transactions_with_UserId.csv,power company,2,Saturday
2018-02-18,Amazon Video,145.19,Credit Card Payment,aug_personal_transactions_with_UserId.csv,amazon video,2,Sunday
2018-02-18,American Tavern,8.55,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,2,Sunday
2018-02-18,Biweekly Paycheck,185.12,Groceries,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Sunday
2018-02-18,Brewing Company,179.01,Paycheck,aug_personal_transactions_with_UserId.csv,brewing company,2,Sunday
2018-02-18,Credit Card Payment,55.69,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,2,Sunday
2018-02-18,Internet Service Provider,42.74,Credit Card Payment,aug_personal_transactions_with_UserId.csv,internet service provider,2,Sunday
2018-02-18,Phone Company,55.58,Bills & Utilities,aug_personal_transactions_with_UserId.csv,phone company,2,Sunday
2018-02-18,Phone Company,74.51,Paycheck,aug_personal_transactions_with_UserId.csv,phone company,2,Sunday
2018-02-18,Power Company,18.43,Paycheck,aug_personal_transactions_with_UserId.csv,power company,2,Sunday
2018-02-19,American Tavern,99.81,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,2,Monday
2018-02-19,American Tavern,176.28,Haircut,aug_personal_transactions_with_UserId.csv,american tavern,2,Monday
2018-02-19,Biweekly Paycheck,63.34,Shopping,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Monday
2018-02-19,Credit Card Payment,138.36,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,2,Monday
2018-02-19,Credit Card Payment,87.98,Fast Food,aug_personal_transactions_with_UserId.csv,credit card payment,2,Monday
2018-02-19,Phone Company,127.91,Shopping,aug_personal_transactions_with_UserId.csv,phone company,2,Monday
2018-02-19,Spotify,177.43,Haircut,aug_personal_transactions_with_UserId.csv,spotify,2,Monday
2018-02-19,Spotify,110.36,Restaurants,aug_personal_transactions_with_UserId.csv,spotify,2,Monday
2018-02-20,BP,158.32,Paycheck,aug_personal_transactions_with_UserId.csv,bp,2,Tuesday
2018-02-20,Credit Card Payment,175.74,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,2,Tuesday
2018-02-20,Credit Card Payment,197.92,Paycheck,aug_personal_transactions_with_UserId.csv,credit card payment,2,Tuesday
2018-02-20,Grocery Store,35.95,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,2,Tuesday
2018-02-20,Latin Restaurant,128.71,Groceries,aug_personal_transactions_with_UserId.csv,latin restaurant,2,Tuesday
2018-02-20,Mexican Restaurant,23.51,Restaurants,aug_personal_transactions_with_UserId.csv,mexican restaurant,2,Tuesday
2018-02-20,Pizza Place,149.89,Home Improvement,aug_personal_transactions_with_UserId.csv,pizza place,2,Tuesday
2018-02-21,Biweekly Paycheck,104.63,Shopping,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Wednesday
2018-02-21,Credit Card Payment,123.54,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,2,Wednesday
2018-02-21,Credit Card Payment,113.97,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,2,Wednesday
2018-02-21,Credit Card Payment,122.0,Home Improvement,aug_personal_transactions_with_UserId.csv,credit card payment,2,Wednesday
2018-02-21,Gas Company,179.44,Restaurants,aug_personal_transactions_with_UserId.csv,gas company,2,Wednesday
2018-02-21,Grocery Store,155.63,Auto Insurance,aug_personal_transactions_with_UserId.csv,grocery store,2,Wednesday
2018-02-21,Hardware Store,2.18,Restaurants,aug_personal_transactions_with_UserId.csv,hardware store,2,Wednesday
2018-02-21,Roadside Diner,27.55,Restaurants,aug_personal_transactions_with_UserId.csv,roadside diner,2,Wednesday
2018-02-21,Starbucks,2.0,Coffee Shops,aug_personal_transactions_with_UserId.csv,starbucks,2,Wednesday
2018-02-21,Starbucks,60.42,Restaurants,aug_personal_transactions_with_UserId.csv,starbucks,2,Wednesday
2018-02-22,Amazon,162.94,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,2,Thursday
2018-02-22,Amazon,180.12,Shopping,aug_personal_transactions_with_UserId.csv,amazon,2,Thursday
2018-02-22,City Water Charges,67.68,Groceries,aug_personal_transactions_with_UserId.csv,city water charges,2,Thursday
2018-02-22,Gas Company,140.12,Credit Card Payment,aug_personal_transactions_with_UserId.csv,gas company,2,Thursday
2018-02-22,Gas Company,10.97,Bills & Utilities,aug_personal_transactions_with_UserId.csv,gas company,2,Thursday
2018-02-22,Grocery Store,157.72,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,2,Thursday
2018-02-22,Internet Service Provider,10.2,Music,aug_personal_transactions_with_UserId.csv,internet service provider,2,Thursday
2018-02-22,Latin Restaurant,7.67,Gas & Fuel,aug_personal_transactions_with_UserId.csv,latin restaurant,2,Thursday
2018-02-22,Netflix,48.3,Restaurants,aug_personal_transactions_with_UserId.csv,netflix,2,Thursday
2018-02-22,Spotify,118.76,Shopping,aug_personal_transactions_with_UserId.csv,spotify,2,Thursday
2018-02-22,Starbucks,4.0,Coffee Shops,aug_personal_transactions_with_UserId.csv,starbucks,2,Thursday
2018-02-22,Starbucks,128.63,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,starbucks,2,Thursday
2018-02-23,American Tavern,182.08,Credit Card Payment,aug_personal_transactions_with_UserId.csv,american tavern,2,Friday
2018-02-23,Biweekly Paycheck,38.7,Groceries,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Friday
2018-02-23,BP,121.26,Paycheck,aug_personal_transactions_with_UserId.csv,bp,2,Friday
2018-02-23,Brunch Restaurant,11.79,Credit Card Payment,aug_personal_transactions_with_UserId.csv,brunch restaurant,2,Friday
2018-02-23,Brunch Restaurant,52.94,Groceries,aug_personal_transactions_with_UserId.csv,brunch restaurant,2,Friday
2018-02-23,Grocery Store,102.64,Shopping,aug_personal_transactions_with_UserId.csv,grocery store,2,Friday
2018-02-23,Internet Service Provider,144.81,Credit Card Payment,aug_personal_transactions_with_UserId.csv,internet service provider,2,Friday
2018-02-23,Power Company,145.65,Bills & Utilities,aug_personal_transactions_with_UserId.csv,power company,2,Friday
2018-02-23,QuikTrip,101.87,Music,aug_personal_transactions_with_UserId.csv,quiktrip,2,Friday
2018-02-23,Thai Restaurant,25.4,Home Improvement,aug_personal_transactions_with_UserId.csv,thai restaurant,2,Friday
2018-02-24,American Tavern,37.99,Groceries,aug_personal_transactions_with_UserId.csv,american tavern,2,Saturday
2018-02-24,American Tavern,151.48,Credit Card Payment,aug_personal_transactions_with_UserId.csv,american tavern,2,Saturday
2018-02-24,Barbershop,45.19,Shopping,aug_personal_transactions_with_UserId.csv,barbershop,2,Saturday
2018-02-24,Belgian Restaurant,112.84,Coffee Shops,aug_personal_transactions_with_UserId.csv,belgian restaurant,2,Saturday
2018-02-24,Best Buy,174.45,Gas & Fuel,aug_personal_transactions_with_UserId.csv,best buy,2,Saturday
2018-02-24,Chick-Fil-A,156.38,Groceries,aug_personal_transactions_with_UserId.csv,chick fil a,2,Saturday
2018-02-24,Credit Card Payment,91.57,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,2,Saturday
2018-02-24,Credit Card Payment,69.7,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,2,Saturday
2018-02-24,Greek Restaurant,49.63,Credit Card Payment,aug_personal_transactions_with_UserId.csv,greek restaurant,2,Saturday
2018-02-24,Grocery Store,106.56,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,2,Saturday
2018-02-24,Netflix,39.08,Shopping,aug_personal_transactions_with_UserId.csv,netflix,2,Saturday
2018-02-25,City Water Charges,112.2,Electronics & Software,aug_personal_transactions_with_UserId.csv,city water charges,2,Sunday
2018-02-25,Credit Card Payment,2.18,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,2,Sunday
2018-02-25,Credit Card Payment,35.2,Movies & Dvds,aug_personal_transactions_with_UserId.csv,credit card payment,2,Sunday
2018-02-25,Gas Company,12.93,Haircut,aug_personal_transactions_with_UserId.csv,gas company,2,Sunday
2018-02-25,Grocery Store,1.79,Credit Card Payment,aug_personal_transactions_with_UserId.csv,grocery store,2,Sunday
2018-02-25,Grocery Store,141.34,Electronics & Software,aug_personal_transactions_with_UserId.csv,grocery store,2,Sunday
2018-02-26,American Tavern,85.52,Restaurants,aug_personal_transactions_with_UserId.csv,american tavern,2,Monday
2018-02-26,American Tavern,91.7,Mobile Phone,aug_personal_transactions_with_UserId.csv,american tavern,2,Monday
2018-02-26,Biweekly Paycheck,146.32,Internet,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Monday
2018-02-26,Biweekly Paycheck,20.15,Restaurants,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Monday
2018-02-26,BP,141.27,Mobile Phone,aug_personal_transactions_with_UserId.csv,bp,2,Monday
2018-02-26,Credit Card Payment,765.37,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,2,Monday
2018-02-26,Credit Card Payment,156.11,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,2,Monday
2018-02-26,Credit Card Payment,196.65,Paycheck,aug_personal_transactions_with_UserId.csv,credit card payment,2,Monday
2018-02-26,Credit Card Payment,79.42,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,2,Monday
2018-02-26,Gas Company,133.05,Groceries,aug_personal_transactions_with_UserId.csv,gas company,2,Monday
2018-02-26,Gas Company,118.07,Restaurants,aug_personal_transactions_with_UserId.csv,gas company,2,Monday
2018-02-26,Gas Station,32.21,Gas & Fuel,aug_personal_transactions_with_UserId.csv,gas station,2,Monday
2018-02-26,Grocery Store,128.32,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,2,Monday
2018-02-26,Internet Service Provider,74.99,Internet,aug_personal_transactions_with_UserId.csv,internet service provider,2,Monday
2018-02-26,Mediterranean Restaurant,185.04,Internet,aug_personal_transactions_with_UserId.csv,mediterranean restaurant,2,Monday
2018-02-26,Mexican Restaurant,156.09,Credit Card Payment,aug_personal_transactions_with_UserId.csv,mexican restaurant,2,Monday
2018-02-26,Roadside Diner,173.22,Paycheck,aug_personal_transactions_with_UserId.csv,roadside diner,2,Monday
2018-02-26,State Farm,27.11,Home Improvement,aug_personal_transactions_with_UserId.csv,state farm,2,Monday
2018-02-27,Amazon,144.27,Bills & Utilities,aug_personal_transactions_with_UserId.csv,amazon,2,Tuesday
2018-02-27,BBQ Restaurant,71.19,Shopping,aug_personal_transactions_with_UserId.csv,bbq restaurant,2,Tuesday
2018-02-27,Biweekly Paycheck,54.45,Credit Card Payment,aug_personal_transactions_with_UserId.csv,biweekly paycheck,2,Tuesday
2018-02-27,BP,62.17,Gas & Fuel,aug_personal_transactions_with_UserId.csv,bp,2,Tuesday
2018-02-27,Credit Card Payment,156.11,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,2,Tuesday
2018-02-27,Credit Card Payment,91.98,Groceries,aug_personal_transactions_with_UserId.csv,credit card payment,2,Tuesday
2018-02-27,Credit Card Payment,156.3,Restaurants,aug_personal_transactions_with_UserId.csv,credit card payment,2,Tuesday
2018-02-27,Credit Card Payment,175.87,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,2,Tuesday
2018-02-27,Gas Company,83.12,Paycheck,aug_personal_transactions_with_UserId.csv,gas company,2,Tuesday
2018-02-27,Grocery Store,183.49,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,2,Tuesday
2018-02-27,Mediterranean Restaurant,52.76,Groceries,aug_personal_transactions_with_UserId.csv,mediterranean restaurant,2,Tuesday
2018-02-27,Mediterranean Restaurant,180.28,Bills & Utilities,aug_personal_transactions_with_UserId.csv,mediterranean restaurant,2,Tuesday
2018-02-27,Roadside Diner,25.93,Groceries,aug_personal_transactions_with_UserId.csv,roadside diner,2,Tuesday
2018-02-27,Shell,132.61,Credit Card Payment,aug_personal_transactions_with_UserId.csv,shell,2,Tuesday
2018-02-27,Vietnamese Restaurant,159.06,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,vietnamese restaurant,2,Tuesday
2018-02-28,Amazon,75.01,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,amazon,2,Wednesday
2018-02-28,Credit Card Payment,98.63,Credit Card Payment,aug_personal_transactions_with_UserId.csv,credit card payment,2,Wednesday
2018-02-28,Grocery Store,143.21,Home Improvement,aug_personal_transactions_with_UserId.csv,grocery store,2,Wednesday
2018-02-28,Grocery Store,13.12,Alcohol & Bars,aug_personal_transactions_with_UserId.csv,grocery store,2,Wednesday
2018-02-28,Hardware Store,148.65,Restaurants,aug_personal_transactions_with_UserId.csv,hardware store,2,Wednesday
2018-02-28,Netflix,104.71,Gas & Fuel,aug_personal_transactions_with_UserId.csv,netflix,2,Wednesday
2018-02-28,Phone Company,183.59,Gas & Fuel,aug_personal_transactions_with_UserId.csv,phone company,2,Wednesday
2018-02-28,Starbucks,84.32,Credit Card Payment,aug_personal_transactions_with_UserId.csv,starbucks,2,Wednesday
2018-03-01,Amazon,13.13,Shopping,aug_personal_transactions_with_UserId.csv,amazon,3,Thursday
2018-03-01,Amazon,145.41,Gas & Fuel,aug_personal_transactions_with_UserId.csv,amazon,3,Thursday
2018-03-01,American Tavern,5.73,Bills & Utilities,aug_personal_transactions_with_UserId.csv,american tavern,3,Thursday
2018-03-01,Barbershop,91.29,Home Improvement,aug_personal_transactions_with_UserId.csv,barbershop,3,Thursday
2018-03-01,Credit Card Payment,145.5,Fast Food,aug_personal_transactions_with_UserId.csv,credit card payment,3,Thursday
2018-03-01,Credit Card Payment,49.31,Shopping,aug_personal_transactions_with_UserId.csv,credit card payment,3,Thursday
2018-03-01,Credit Card Payment,184.83,Mortgage & Rent,aug_personal_transactions_with_UserId.csv,credit card payment,3,Thursday
2018-03-01,Grocery Store,32.07,Groceries,aug_personal_transactions_with_UserId.csv,grocery store,3,Thursday
2018-03-01,Mike's Construction Co.,106.18,Coffee Shops,aug_personal_transactions_with_UserId.csv,mike s construction co,3,Thursday
